Date,Person_ID,Age,Gender,Sleep Start Time,Sleep End Time,Total Sleep Hours,Sleep Quality,Exercise (mins/day),Caffeine Intake (mg),Screen Time Before Bed (mins),Work Hours (hrs/day),Productivity Score,Mood Score,Stress Level
7/25/2024,9796,22,Female,20.28,1.92,5.63,9,40,148,13,10.89198898,4,5,7
1/24/2024,6969,31,Female,22.23,7.54,9.31,2,35,246,7,9.56149973,9,2,8
10/26/2024,1900,59,Female,20.85,4.89,8.04,5,1,181,83,8.192036606,10,3,8
3/20/2024,9807,43,Female,23.43,7.45,8.02,4,29,259,53,8.871122969,4,4,8
2/24/2024,4065,32,Male,23.37,8.1,8.73,10,79,259,7,5.561215749,4,4,10
1/10/2024,7458,22,Female,21.5,2.06,4.56,4,47,129,36,4.437713399,4,6,10
11/27/2024,6258,54,Male,21.3,2.68,5.38,6,81,153,133,5.520861198,3,2,1
7/1/2024,9427,34,Male,22.45,6.49,8.04,5,59,299,118,10.0713683,4,1,6
6/2/2024,5535,53,Male,22.6,5.35,6.75,1,26,172,3,8.228673611,10,8,3
11/22/2024,2527,24,Male,23.55,8.62,9.07,2,42,75,77,8.634865851,10,8,8
10/28/2024,5709,59,Female,22.32,7.77,9.46,3,75,195,120,6.236223083,4,4,7
6/19/2024,4555,50,Male,21.92,6.88,8.97,1,35,107,9,8.077251606,9,1,7
2/11/2024,8772,21,Male,23.58,7.89,8.31,8,44,34,171,7.212071204,9,9,5
8/25/2024,8577,35,Male,20.13,2.52,6.39,5,35,82,162,9.529015958,8,7,5
10/30/2024,6984,26,Female,22.85,5.99,7.14,5,59,132,26,6.658201065,3,3,4
4/7/2024,5150,41,Female,21.07,3.99,6.92,10,35,238,147,5.296111023,4,1,2
12/1/2024,8744,23,Female,20.1,2.79,6.69,5,7,89,36,10.43411627,4,10,10
9/17/2024,9494,44,Male,23.43,4.7,5.27,7,60,147,99,9.77082273,8,2,9
8/6/2024,6434,26,Female,22.58,6.43,7.84,4,83,132,137,11.49181429,9,9,6
2/27/2024,4328,30,Female,22.27,5.88,7.61,7,50,258,177,5.05999165,4,10,3
5/23/2024,9276,29,Female,21.12,3.76,6.64,8,27,265,51,4.542058262,10,4,6
3/19/2024,6194,41,Female,22.22,6.82,8.61,10,61,244,50,6.954639619,5,5,2
1/25/2024,9770,52,Male,21.35,5.89,8.54,8,22,164,172,6.615299738,4,4,8
12/15/2024,3878,34,Female,23,3.92,4.92,3,51,206,46,6.963776822,6,10,7
6/19/2024,5370,55,Female,23.57,8.84,9.27,6,23,197,16,7.256679783,4,7,9
11/10/2024,3858,30,Male,23.7,8.66,8.96,8,34,218,138,4.008553293,10,10,6
12/27/2024,8353,33,Male,23.07,7.97,8.91,4,63,9,148,9.864570368,7,2,9
4/21/2024,2892,18,Female,21.9,6.91,9.01,10,53,291,41,8.247366615,3,3,4
4/18/2024,5457,42,Male,20.23,4.79,8.55,10,5,107,142,7.194609171,4,2,8
7/14/2024,4320,27,Male,21.4,2.11,4.71,4,12,289,126,8.006616338,4,4,8
2/28/2024,8044,59,Male,21.45,5.48,8.03,9,24,101,43,6.122739798,9,3,5
6/5/2024,7073,31,Female,21.88,2.74,4.86,2,53,276,52,6.934947154,4,3,7
8/29/2024,5581,21,Female,21.72,4.17,6.45,7,27,196,66,8.009301852,10,10,4
3/7/2024,4522,53,Male,23.58,6.35,6.77,7,53,16,169,8.414320509,4,6,6
8/30/2024,8750,30,Female,20.77,2.64,5.87,10,13,257,107,4.959072573,9,8,8
3/8/2024,9638,35,Male,22.82,7.07,8.25,4,73,64,129,9.32531868,3,1,8
2/13/2024,7787,34,Male,21.93,3.14,5.21,3,54,157,145,7.093613292,9,9,7
10/19/2024,9122,34,Female,20.3,2.24,5.94,8,51,76,68,4.173609153,4,2,6
8/14/2024,2906,32,Male,22.6,4.01,5.41,7,56,272,85,6.619978817,9,1,4
12/15/2024,9069,21,Male,22.08,3.84,5.76,2,14,95,5,6.60168957,3,10,1
5/3/2024,7421,52,Male,22.53,4.13,5.59,8,66,12,49,8.612658956,9,2,8
12/6/2024,7200,56,Male,22.28,3.16,4.87,9,75,297,26,6.042826802,9,4,10
2/8/2024,5771,53,Male,22.07,3.18,5.12,5,19,62,44,8.751116714,9,5,6
1/27/2024,4072,39,Female,22.25,5.14,6.89,4,79,290,32,6.862685003,3,3,2
3/19/2024,2301,51,Male,23.4,7.26,7.86,10,81,77,55,6.94896522,10,2,1
2/2/2024,4285,26,Male,21.82,2.88,5.06,4,44,16,55,6.60464906,3,5,3
7/28/2024,4673,56,Male,22.08,5.4,7.32,1,15,21,72,4.614749274,9,6,8
2/18/2024,2494,39,Female,23.1,5.15,6.05,7,21,295,146,7.623772698,10,9,8
11/27/2024,5503,46,Female,21,2.73,5.73,6,11,218,66,7.014531396,2,2,5
8/1/2024,9551,46,Male,20.22,4.02,7.8,6,86,140,155,4.268114459,10,7,9
12/26/2024,8804,39,Male,23.9,7.06,7.16,1,47,157,11,8.662454681,2,5,5
2/19/2024,4305,26,Female,20.45,2.45,6,8,50,41,166,7.63851577,3,4,2
6/30/2024,8097,31,Female,22.47,5.64,7.17,6,23,293,133,6.909842276,10,4,10
9/29/2024,8274,49,Male,23.1,3.79,4.69,3,74,224,177,8.21432184,8,3,6
7/3/2024,1882,52,Female,22.62,6.08,7.46,5,77,290,156,8.561208896,9,6,10
3/13/2024,1198,19,Female,23.98,5.53,5.55,8,63,150,156,6.427084349,3,5,7
6/25/2024,7617,33,Male,22.2,7.02,8.82,4,79,194,112,4.66578453,9,2,7
8/18/2024,1533,35,Female,23.32,7.51,8.19,8,29,54,65,4.513082018,9,5,2
1/7/2024,2586,43,Female,22.02,5.32,7.31,2,74,140,114,9.806824675,9,8,6
7/6/2024,5329,41,Female,20.42,5.08,8.66,10,9,16,1,9.696944451,9,7,10
10/8/2024,5465,29,Male,20.33,4.76,8.42,10,34,101,175,4.370850131,3,8,9
9/2/2024,7120,56,Male,22.9,6.95,8.05,6,31,280,38,7.866432466,4,5,2
10/16/2024,7230,27,Female,20.22,1.61,5.39,4,7,260,19,10.17377924,10,4,3
4/8/2024,2490,19,Male,23.02,7.54,8.52,4,85,39,170,5.200020743,4,5,7
1/5/2024,8829,29,Female,21.58,2.25,4.67,7,14,248,16,4.966261437,9,5,6
5/10/2024,5511,37,Female,20.67,2.32,5.65,2,83,60,124,8.195490767,6,2,3
5/26/2024,6140,41,Female,23.78,5.87,6.09,5,58,16,47,4.78556533,9,10,4
10/14/2024,6647,29,Male,22.95,7.44,8.49,9,16,25,128,5.293986321,9,7,6
6/8/2024,6170,41,Male,23.32,7.62,8.31,2,13,270,60,8.617383339,5,8,10
5/10/2024,1786,34,Male,23.8,5.86,6.06,3,48,54,153,6.906042813,4,4,5
10/4/2024,2772,58,Male,23.07,7.16,8.1,8,50,148,98,6.610707447,3,3,7
1/8/2024,1251,39,Female,21.82,5.83,8.02,5,40,236,178,11.66239931,5,2,3
8/26/2024,5798,31,Male,22.27,5,6.73,5,56,202,120,7.797769017,10,6,4
4/14/2024,9791,19,Female,22.42,3.67,5.25,10,4,64,33,6.872006145,3,2,5
4/16/2024,3453,49,Male,23.68,4.73,5.05,1,53,189,84,5.813922804,3,6,1
4/3/2024,5414,52,Male,21.05,2.66,5.61,5,57,249,143,9.547073937,9,6,1
10/18/2024,6922,40,Male,23.93,5.58,5.65,10,30,134,6,10.25114584,8,4,7
7/9/2024,2550,33,Female,22.17,7.11,8.94,2,37,151,67,5.66046535,3,6,1
3/7/2024,3704,26,Male,20.28,2.64,6.35,4,56,104,114,9.937774684,3,5,3
6/27/2024,6009,40,Male,22.83,4.23,5.4,2,79,201,116,5.349683654,9,10,9
8/22/2024,3184,28,Male,20,4.86,8.86,10,18,15,55,6.90715763,9,4,7
7/14/2024,9165,47,Male,23.75,5.54,5.79,7,70,113,28,6.606683516,4,1,5
11/25/2024,6575,40,Female,20.1,5.12,9.02,3,78,177,95,6.018979812,10,1,9
3/17/2024,4815,19,Female,22.18,4.42,6.24,9,47,210,30,6.850373724,9,4,2
9/7/2024,4972,43,Female,21.6,3.2,5.6,5,76,80,113,7.961172216,3,10,3
9/16/2024,5971,35,Female,22.57,5.31,6.74,7,88,206,152,5.016954335,4,1,9
2/26/2024,9689,55,Male,20.08,5.49,9.4,3,4,201,178,8.251186456,4,10,2
2/5/2024,1197,42,Male,21.97,5.39,7.42,7,31,295,96,5.313779081,3,9,10
10/11/2024,4973,46,Female,22.98,6.21,7.23,6,3,185,115,9.745734628,10,7,2
5/25/2024,4093,42,Female,23.85,6.46,6.61,9,49,229,118,4.572315324,4,7,9
7/4/2024,9263,27,Male,20.4,2.86,6.46,10,59,50,120,6.87661121,9,4,4
7/5/2024,9845,27,Female,21.27,5.89,8.62,2,34,57,114,9.16371637,5,8,6
3/11/2024,5794,55,Female,22.75,7.75,9,7,0,232,19,9.179504805,10,8,5
6/18/2024,5286,44,Female,23.1,8.01,8.91,10,30,22,169,5.03095894,5,7,2
3/10/2024,1571,30,Female,23.45,4.9,5.45,1,55,6,30,7.892975255,5,10,10
12/20/2024,5968,47,Male,20.32,4.95,8.63,6,12,186,18,7.11361343,9,3,9
3/12/2024,8938,31,Male,20.52,1.38,4.86,3,15,65,167,4.903453141,2,10,6
11/1/2024,7701,49,Female,23.15,6.57,7.42,9,68,64,61,6.040923147,10,3,6
8/22/2024,6017,29,Male,21.9,2.42,4.52,5,0,5,54,8.638382086,2,10,5
2/8/2024,4684,57,Female,23.32,4.97,5.65,2,76,222,115,8.453749006,9,9,10
4/11/2024,6150,54,Female,23.97,9.42,9.46,6,56,119,95,5.457247234,3,9,10
11/13/2024,6319,54,Female,23.7,6.67,6.97,1,44,52,26,9.246296586,4,4,3
8/2/2024,7289,40,Male,23.78,4.47,4.68,5,83,47,32,4.204683608,9,9,7
8/3/2024,1632,41,Male,23.68,7.98,8.29,10,63,221,139,9.438432568,9,8,9
11/23/2024,5943,19,Male,23.9,8.71,8.81,10,58,242,23,4.415336281,10,6,1
12/15/2024,2547,32,Female,20.02,1.66,5.64,7,33,276,9,5.597601548,9,2,1
6/2/2024,9521,51,Female,22.58,6.64,8.06,4,28,13,4,6.936469507,4,3,1
5/18/2024,3506,23,Male,21.08,1.59,4.5,8,30,292,174,4.388501786,4,10,5
10/7/2024,7510,38,Male,20.48,5.83,9.35,9,10,146,74,4.611222184,5,2,1
11/1/2024,7669,25,Male,23.82,5.28,5.47,7,77,243,152,10.34292452,4,8,3
3/2/2024,3320,56,Male,22.15,4.69,6.54,10,75,60,57,8.278854957,3,7,1
12/1/2024,1080,40,Female,22.93,4.43,5.5,9,2,1,114,5.958073206,4,1,10
5/12/2024,3766,59,Male,22.98,6.62,7.64,3,76,95,105,8.077781645,6,1,2
7/30/2024,8762,44,Male,23.62,5.39,5.77,3,9,119,144,4.358011471,5,5,10
9/6/2024,6177,42,Male,23.18,7.77,8.59,8,75,251,137,5.213335683,9,7,8
8/2/2024,1634,43,Female,20.53,2.7,6.17,10,28,245,162,6.111904175,10,7,4
1/13/2024,8461,41,Male,22.82,3.52,4.71,8,31,220,164,7.679271376,9,6,9
4/1/2024,7213,21,Male,20.57,3.64,7.08,2,51,98,52,10.7124516,8,10,7
11/16/2024,2021,27,Male,22.72,6.09,7.37,9,52,204,91,4.477907246,10,8,10
4/28/2024,6424,37,Female,21.47,5.32,7.86,4,44,16,46,11.206256,4,4,10
9/2/2024,5783,31,Female,21.33,2.35,5.02,3,86,230,119,10.7004326,10,9,1
6/12/2024,9709,56,Female,21.68,5.1,7.41,9,50,274,95,8.060393938,9,7,8
3/18/2024,6835,31,Male,23.62,8.1,8.48,1,15,225,81,5.409357995,3,4,7
11/8/2024,7686,21,Male,21.88,6.36,8.47,4,82,206,114,4.413839272,4,4,6
8/4/2024,5359,57,Female,23.22,7.49,8.27,10,2,78,154,7.24753849,9,3,4
2/6/2024,5067,30,Male,23.9,5.25,5.35,6,69,282,9,10.71375208,10,3,3
7/24/2024,3021,20,Male,21.22,4.87,7.65,9,52,198,89,7.314611447,10,4,4
1/1/2024,3499,41,Female,23.6,5.74,6.14,4,21,109,127,6.724590063,10,1,3
10/28/2024,8414,23,Female,22.3,5.25,6.95,2,57,78,76,4.371400973,9,3,4
12/2/2024,7942,51,Male,22.93,6.95,8.02,3,11,15,156,5.435154185,10,10,2
11/2/2024,6433,28,Male,22.78,6.17,7.39,1,68,107,138,10.74989861,3,1,4
7/24/2024,6361,47,Male,21.67,2.66,4.99,8,55,157,67,8.936643645,10,7,1
11/21/2024,7991,26,Male,23.98,5.57,5.58,6,61,141,176,4.325566841,8,8,9
8/24/2024,4057,25,Male,22.62,3.6,4.98,8,86,26,73,8.3211605,9,2,1
12/15/2024,6768,42,Female,21.27,3.76,6.49,6,9,140,41,10.26799774,9,1,7
4/1/2024,6378,19,Male,21.85,4.01,6.16,6,46,2,142,9.600272328,2,2,1
10/4/2024,3721,46,Female,22.75,7.63,8.88,7,64,96,0,4.953125376,4,2,1
11/21/2024,8230,56,Female,23.65,6.97,7.32,10,42,132,177,11.53281552,4,5,7
1/8/2024,5836,58,Male,20.3,1.88,5.58,4,6,115,106,7.194583008,10,1,7
12/24/2024,6891,37,Male,22.1,5,6.9,3,87,228,79,5.803510044,4,4,8
11/24/2024,5989,30,Female,22.62,3.24,4.62,9,67,256,177,8.441444797,9,5,8
1/21/2024,7900,27,Male,22.58,7.86,9.27,8,61,228,65,5.035047449,4,7,1
12/26/2024,7906,31,Male,20.37,5.37,9.01,5,49,169,155,6.763129316,10,4,4
7/6/2024,2450,42,Female,22.42,3.02,4.61,4,54,174,143,10.54001676,9,1,10
6/27/2024,9010,18,Male,21.03,2,4.97,4,39,187,7,9.944805746,5,3,7
12/31/2024,7901,28,Female,23.3,5.99,6.69,2,67,148,4,6.596710633,10,7,8
2/3/2024,1328,51,Female,23.77,8.83,9.06,4,5,177,108,11.52424573,9,2,1
8/3/2024,9444,23,Female,22.68,7.02,8.34,4,57,203,165,9.543027422,10,2,7
3/4/2024,7388,44,Male,20.5,3.85,7.35,6,74,173,123,5.237824601,9,3,6
9/14/2024,7956,18,Female,21.78,6.03,8.25,7,65,189,157,7.372042582,4,2,4
10/14/2024,2062,44,Female,22.63,5.64,7.01,5,50,280,52,9.089599542,3,7,10
12/3/2024,5268,49,Male,22.8,6.04,7.24,5,51,255,116,7.905929096,4,2,4
2/4/2024,2092,29,Female,21.07,5.75,8.69,5,47,230,66,4.067091855,9,4,4
3/6/2024,4410,55,Female,20.17,4.24,8.07,3,17,206,88,11.39899335,3,1,2
10/29/2024,5819,34,Male,23.75,7.17,7.42,7,60,298,137,9.861293016,4,3,2
1/10/2024,4656,34,Female,22.48,7.76,9.28,3,70,139,169,11.67036076,3,1,8
5/6/2024,2989,46,Male,22.85,6.61,7.76,7,17,26,91,9.09693159,10,6,10
6/12/2024,7671,58,Male,23.15,7.56,8.41,1,12,35,57,9.270001369,9,8,4
7/20/2024,6568,28,Male,21.32,3.22,5.9,4,46,101,79,7.392142671,3,7,1
7/8/2024,4307,43,Male,20.25,2.18,5.93,8,25,19,136,4.35948362,3,4,7
5/22/2024,8167,23,Male,21.9,6.87,8.97,4,30,289,168,6.40327887,9,3,9
2/4/2024,3866,24,Male,20.8,2.42,5.62,10,2,237,23,7.834208642,10,4,9
11/7/2024,3081,18,Female,23.25,5.64,6.39,8,13,89,166,8.326139506,9,8,4
6/27/2024,7413,59,Female,20.65,1.79,5.14,5,83,71,100,4.314382666,10,5,1
11/21/2024,7376,29,Female,21.55,2.69,5.14,10,44,72,25,10.39528319,9,6,8
9/27/2024,7651,50,Female,20.77,2.62,5.86,1,71,75,122,7.512331911,3,9,9
1/1/2024,3687,18,Male,21.78,7.02,9.24,8,10,173,44,5.50445715,9,1,2
6/20/2024,3293,41,Male,23.12,7.09,7.97,10,16,34,158,5.486563004,9,8,8
12/8/2024,2345,22,Female,22.52,4.11,5.6,8,84,141,139,5.592547285,10,5,1
5/27/2024,4770,38,Female,20.37,4.95,8.58,9,67,115,137,7.445341516,3,9,5
5/19/2024,9395,38,Female,23.45,4.71,5.26,9,43,131,158,10.2432497,3,1,2
5/31/2024,7283,40,Male,21.42,4.79,7.37,2,1,68,158,9.682182789,4,6,7
3/9/2024,2562,57,Female,20.07,2.68,6.61,2,70,163,96,8.969672893,2,3,3
7/7/2024,5046,43,Female,21.17,4.57,7.41,3,33,37,86,9.425460677,3,3,4
1/29/2024,6930,50,Male,23,4.1,5.1,4,80,292,37,10.33193489,10,4,4
10/11/2024,6292,29,Male,22.72,4.05,5.33,8,2,38,50,4.358613713,2,6,10
11/16/2024,7655,33,Female,23.83,6.02,6.19,2,65,287,85,6.62522134,10,6,10
3/8/2024,6078,46,Female,23.6,7.78,8.18,10,52,87,126,5.956612804,8,4,9
1/13/2024,6520,46,Male,23.3,4.53,5.23,9,1,61,19,11.66180221,8,10,4
12/16/2024,5734,27,Female,22.37,3.86,5.5,10,48,181,60,8.746834607,2,2,8
1/30/2024,2529,27,Female,21.23,1.92,4.69,1,57,194,160,5.12611375,4,9,2
12/29/2024,4016,37,Female,20.5,5.65,9.15,3,39,257,130,6.195930983,3,4,6
1/1/2024,6514,56,Female,22.77,4.65,5.88,5,27,13,19,5.316014764,9,10,1
4/8/2024,2059,34,Female,21.1,5.29,8.19,8,66,285,65,9.707695587,9,2,3
7/16/2024,4071,53,Male,20.97,1.9,4.94,4,2,75,45,10.44095367,5,9,5
8/15/2024,9391,42,Female,23.58,7.22,7.63,9,45,3,140,9.306542749,9,3,7
7/1/2024,6185,20,Female,20.72,5.01,8.29,6,51,181,164,7.982374376,10,4,7
1/14/2024,7088,45,Female,22.73,7.45,8.72,2,43,229,85,8.743652738,9,5,9
11/25/2024,5778,59,Male,22.05,3.37,5.32,8,76,100,95,11.31955703,8,1,9
3/22/2024,9946,40,Female,21.97,6.32,8.35,9,19,168,74,5.515131863,9,4,1
8/7/2024,8688,29,Male,21.85,4.29,6.44,8,68,225,76,7.562192198,10,10,6
9/24/2024,8266,26,Male,23.93,6.93,7,2,82,241,11,4.144153527,10,4,4
12/7/2024,3074,48,Female,22.65,4.4,5.75,9,52,172,144,7.350164199,10,2,6
4/29/2024,9783,59,Male,21.93,5.68,7.74,6,85,112,111,8.926340417,4,4,2
4/13/2024,2566,53,Male,20.6,6.08,9.48,7,4,206,51,7.415729594,10,6,7
3/17/2024,7094,57,Male,22.7,4.67,5.97,10,18,192,76,11.81003027,9,7,10
7/21/2024,5939,39,Male,20.53,3.64,7.11,5,39,201,17,11.36216958,10,9,3
2/20/2024,9997,26,Male,23.33,7.23,7.89,9,35,110,170,7.559583826,9,8,8
4/9/2024,1255,48,Male,20.9,5.77,8.87,9,68,14,174,6.477455667,3,6,4
8/24/2024,4535,34,Female,20.18,1.74,5.56,8,20,277,17,6.054652597,9,3,6
11/8/2024,9371,54,Female,21.55,2.22,4.67,9,60,115,113,10.17698659,3,10,8
11/18/2024,4041,39,Male,23.88,7.74,7.85,10,73,264,125,5.41064683,10,6,4
1/18/2024,2096,50,Male,21.27,6.36,9.09,6,33,83,152,4.854567944,10,8,5
1/25/2024,2533,46,Female,23.6,8.98,9.38,4,27,192,71,7.965273971,2,3,10
1/21/2024,9487,59,Female,23.28,7.58,8.3,9,3,98,141,11.76389673,5,4,7
7/26/2024,3759,20,Male,20.5,2.23,5.73,3,36,244,83,4.623795388,9,7,1
4/3/2024,4312,50,Male,21.77,6.83,9.06,5,66,236,11,4.682006022,3,2,8
4/22/2024,8484,21,Male,21.68,2.39,4.7,7,41,184,177,11.66380704,9,6,1
12/24/2024,2444,50,Male,23.95,8.94,8.99,2,12,165,156,5.589933704,4,8,5
1/24/2024,3764,59,Male,23.12,5.83,6.71,2,34,95,49,11.18657616,10,6,1
8/27/2024,7520,21,Female,21.12,3.92,6.81,5,68,258,165,6.742912464,8,4,6
3/17/2024,6945,49,Male,22.25,2.84,4.59,4,19,201,119,4.08072324,10,6,3
1/31/2024,8462,26,Male,22.22,5.06,6.84,8,83,161,131,5.18953845,10,6,4
2/4/2024,2137,55,Male,20.23,3.78,7.55,4,13,117,164,10.54279563,3,5,4
3/5/2024,8824,55,Male,23.77,5.15,5.38,6,84,236,131,4.56417643,10,9,4
7/12/2024,1018,37,Male,20.27,4.09,7.82,6,52,162,99,7.43593343,3,9,8
11/15/2024,1859,29,Male,22.87,4.26,5.39,10,46,80,120,7.79320058,10,5,9
10/27/2024,5355,32,Male,22.08,3.66,5.58,7,68,78,59,7.476049581,4,2,8
2/8/2024,4401,20,Female,21.47,4.26,6.8,7,78,0,55,5.592261236,10,5,6
1/2/2024,6945,29,Male,21.98,6.48,8.49,8,0,69,55,6.330819238,3,8,5
9/14/2024,8136,42,Female,20.25,5.1,8.85,9,12,70,0,6.288591643,3,8,3
2/23/2024,5612,41,Female,22.68,6.49,7.81,3,23,117,11,5.716864891,3,4,9
6/25/2024,6482,39,Male,23.58,5.31,5.73,8,72,90,175,9.885734777,2,6,3
3/18/2024,1241,28,Male,22.62,6.8,8.18,2,19,96,1,11.57749172,10,3,2
1/17/2024,8868,37,Male,20.82,5.94,9.12,3,3,30,3,7.935571377,2,8,2
9/15/2024,3087,42,Male,21.55,3.23,5.68,9,83,20,24,4.947174731,9,9,7
11/28/2024,4728,44,Female,20.3,2.57,6.27,2,51,102,100,10.94772273,10,7,9
9/7/2024,7918,28,Male,21.77,7.19,9.43,6,60,173,79,7.107709141,9,3,8
8/28/2024,8036,41,Male,22,3.48,5.48,1,88,225,146,10.46715906,9,6,3
2/27/2024,3925,47,Male,23.85,8.46,8.61,1,66,60,64,6.546054221,9,8,5
12/26/2024,3755,22,Male,20.15,3.48,7.33,4,84,172,103,9.769086829,4,4,7
9/22/2024,9624,33,Male,20.4,4.97,8.57,8,81,123,7,9.991746218,4,4,10
9/24/2024,9675,41,Male,23.25,7.4,8.15,2,25,117,162,6.925102647,10,10,9
7/27/2024,5435,38,Male,20.35,1.83,5.48,2,42,272,79,6.053177657,2,4,5
2/14/2024,3693,45,Female,21.17,3.29,6.12,7,88,230,128,5.8234813,9,4,9
3/4/2024,3676,46,Female,21.02,2.27,5.26,5,50,94,21,11.1044102,9,9,10
2/19/2024,3940,43,Female,22.87,3.98,5.11,6,34,233,52,6.972414936,4,10,4
1/13/2024,4091,26,Male,21.35,3.75,6.4,1,60,214,124,9.256363331,4,10,8
10/6/2024,8748,38,Male,20.97,2.38,5.42,4,10,254,85,10.54571446,10,4,6
11/11/2024,4999,56,Female,23.4,3.92,4.52,7,43,226,82,5.800534127,3,7,5
1/19/2024,2063,51,Male,22.6,7.83,9.23,1,49,94,62,11.47624921,4,3,8
9/1/2024,6407,19,Male,22.83,5.4,6.56,10,44,153,20,8.148379448,3,8,9
7/18/2024,1328,33,Male,20.17,1.58,5.42,3,81,170,100,9.947392229,3,9,2
10/12/2024,3745,22,Male,22.62,3.77,5.15,9,58,240,7,4.87779041,3,9,8
8/18/2024,9859,18,Female,20.73,4.91,8.18,7,80,105,50,9.221619607,2,8,8
7/29/2024,8685,35,Male,23.17,6.41,7.24,8,84,211,105,5.599998967,1,4,10
5/12/2024,1255,19,Male,20.32,4.89,8.57,4,53,266,150,6.330347782,2,3,9
12/26/2024,1688,37,Female,21.45,4.63,7.18,8,48,256,140,7.178544924,3,8,3
8/31/2024,2528,20,Male,22.1,3.45,5.35,7,17,88,59,8.506305743,10,9,10
5/2/2024,3836,54,Female,22.9,4.24,5.34,5,80,173,108,4.589636943,2,2,6
10/30/2024,8772,33,Female,22.87,7.53,8.66,4,4,137,51,9.63976267,2,5,5
5/25/2024,3373,29,Female,21.22,3.11,5.89,2,9,282,13,7.113440088,10,9,9
5/31/2024,7025,32,Female,23.47,7.75,8.28,9,49,175,166,7.296898776,4,7,2
2/11/2024,9951,47,Female,23.68,4.46,4.77,5,49,296,93,5.278284497,9,9,10
2/25/2024,7183,44,Male,20.53,5.43,8.89,3,79,167,91,10.80465383,9,9,5
12/25/2024,9709,56,Female,21.35,3.43,6.08,6,83,192,142,4.679758699,8,9,9
1/19/2024,7235,28,Male,23.57,5.25,5.68,7,46,286,75,4.716856483,2,3,7
11/5/2024,5985,20,Female,20.92,4.61,7.69,8,27,5,60,8.943303477,3,5,2
12/21/2024,4093,59,Male,20.73,2.41,5.68,7,45,24,81,7.286041061,10,9,5
11/11/2024,5699,55,Female,22.55,5.41,6.86,2,65,231,124,7.183818253,4,7,8
11/17/2024,1955,34,Female,22,6.62,8.62,1,21,226,81,8.349764227,3,6,10
11/20/2024,9716,53,Male,21.57,5.62,8.05,4,40,25,124,5.610184308,10,10,9
7/8/2024,2741,44,Male,22.32,4.19,5.88,8,9,134,115,6.690206097,10,7,6
2/11/2024,2328,23,Male,21.12,5.28,8.17,2,86,68,113,5.279435197,2,10,6
12/22/2024,1203,51,Male,22.25,4.98,6.73,5,62,43,27,5.289894467,10,1,9
6/12/2024,1223,49,Female,23.87,5.7,5.84,10,43,288,171,11.67810113,3,3,6
3/4/2024,2085,22,Male,20.37,2.24,5.87,2,1,227,17,4.239616859,2,4,1
5/19/2024,8720,32,Female,22.17,6.77,8.6,6,52,71,112,6.710409359,9,5,8
7/27/2024,6023,22,Female,21.77,6.13,8.37,5,53,37,136,9.655328866,9,5,4
2/14/2024,7281,47,Male,21.48,6.48,8.99,9,67,201,108,10.51039982,9,7,10
12/1/2024,6056,40,Male,23.03,7.96,8.92,4,1,175,39,8.030488197,4,5,4
6/26/2024,8135,32,Male,22.07,3.75,5.68,9,73,279,48,7.080848984,4,10,5
9/5/2024,8203,24,Female,20.15,3.2,7.05,1,29,261,9,4.561517125,4,9,6
3/22/2024,6989,23,Male,21.08,5.55,8.47,4,18,269,64,7.75286046,9,7,7
3/17/2024,4550,18,Male,22.77,5.59,6.82,7,77,166,178,11.70858,9,10,4
6/16/2024,9312,23,Female,21.12,5.36,8.24,1,42,111,149,10.03404992,3,3,4
3/5/2024,2026,54,Male,21.95,6.21,8.26,1,58,250,142,8.444316374,4,7,4
8/31/2024,7995,34,Female,20.27,5.19,8.93,4,81,106,8,9.839940254,3,2,1
7/26/2024,8489,49,Female,23.7,8.71,9.01,6,27,184,40,9.380258015,2,10,10
5/28/2024,6552,39,Male,21.53,2.62,5.08,10,51,24,20,8.668840296,10,5,6
6/6/2024,1744,50,Male,20.63,4.52,7.89,4,52,280,101,11.62844746,4,10,3
7/16/2024,6784,21,Male,20.4,4.45,8.05,9,21,119,154,7.809566645,3,4,8
10/26/2024,7763,41,Female,20.42,4.62,8.21,4,57,25,116,8.469036567,3,9,3
1/5/2024,2203,30,Male,23.27,6.82,7.56,3,24,286,129,9.248635512,9,4,4
11/6/2024,6960,26,Male,23.65,4.59,4.94,1,21,49,26,8.640311342,2,7,10
2/2/2024,2096,43,Male,20.18,0.84,4.65,1,67,196,38,8.340103192,3,1,3
9/29/2024,7609,40,Female,20.47,3.47,7,2,16,119,108,9.06168248,4,7,3
2/12/2024,8723,46,Male,23.5,5.89,6.39,3,34,214,80,9.245781083,10,10,10
4/15/2024,1500,29,Male,20.27,1.19,4.92,7,56,219,70,11.23184007,10,5,7
10/27/2024,9324,20,Female,23.57,8.2,8.63,10,56,153,69,8.102334012,10,2,1
5/18/2024,6411,48,Male,20.28,5.52,9.24,8,23,200,127,8.87751249,9,10,2
4/22/2024,9068,35,Female,21.08,5.05,7.97,9,76,276,54,9.100517484,2,3,5
12/9/2024,5042,46,Female,21.25,6.73,9.48,3,64,57,110,6.546432758,2,4,6
7/12/2024,9783,19,Female,20.62,1.8,5.18,5,11,96,85,8.226194127,4,2,4
10/2/2024,3254,57,Male,20.42,1.73,5.32,2,40,115,86,11.58065282,10,3,4
